sample_id,target_label,route_id,route_name,target_station_name,target_station_seq,veh_id,plate_no,before_collected_at,after_collected_at,kst_date,kst_minute_of_day,day_of_week,is_weekend,direction_code,before_station_seq,after_station_seq,remaining_stops,before_remain_seat_count,target_remain_seat_count,seat_delta,is_low_seat,is_zero_seat
SF-001006,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-05-29T07:39:13.764Z,2026-05-29T07:41:13.875Z,2026-05-29,999,5,0,0,7,9,2,47,45,2,0,0
SF-001007,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-05-30T07:28:26.687Z,2026-05-30T07:30:26.799Z,2026-05-30,988,6,1,0,8,9,1,49,46,3,0,0
SF-001008,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-05-30T22:33:11.239Z,2026-05-30T22:34:11.279Z,2026-05-31,453,0,1,0,8,9,1,48,43,5,0,0
SF-001009,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-05-31T02:26:22.896Z,2026-05-31T02:29:23.019Z,2026-05-31,686,0,1,0,7,9,2,0,0,0,1,1
SF-001010,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-05-31T23:13:25.148Z,2026-05-31T23:14:25.199Z,2026-06-01,493,1,0,0,8,9,1,36,30,6,0,0
SF-001011,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-06-01T03:28:37.896Z,2026-06-01T03:31:38.063Z,2026-06-01,748,1,0,0,8,9,1,50,45,5,0,0
SF-001012,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010416,경기76아1597,2026-06-01T21:19:31.307Z,2026-06-01T21:21:31.415Z,2026-06-02,379,2,0,0,7,9,2,32,23,9,0,0
SF-001013,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-05-28T09:33:17.675Z,2026-05-28T09:34:17.723Z,2026-05-28,1113,4,0,0,8,9,1,36,34,2,0,0
SF-001014,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-05-29T06:14:09.303Z,2026-05-29T06:15:09.349Z,2026-05-29,914,5,0,0,8,9,1,25,22,3,0,0
SF-001015,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-05-30T23:31:14.165Z,2026-05-30T23:32:14.219Z,2026-05-31,511,0,1,0,7,9,2,17,15,2,0,0
SF-001016,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-05-31T12:28:52.603Z,2026-05-31T12:30:52.678Z,2026-05-31,1288,0,1,0,7,9,2,34,29,5,0,0
SF-001017,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-06-01T02:01:33.614Z,2026-06-01T02:03:33.719Z,2026-06-01,661,1,0,0,7,9,2,28,19,9,0,0
SF-001018,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-06-01T06:28:46.938Z,2026-06-01T06:29:46.991Z,2026-06-01,928,1,0,0,8,9,1,40,37,3,0,0
SF-001019,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-06-01T10:09:57.967Z,2026-06-01T10:10:57.988Z,2026-06-01,1149,1,0,0,8,9,1,40,39,1,0,0
SF-001020,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000038,경기77바1048,2026-06-02T03:44:49.983Z,2026-06-02T03:45:50.035Z,2026-06-02,764,2,0,0,8,9,1,30,23,7,0,0
SF-001021,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-05-28T21:01:31.205Z,2026-05-28T21:02:31.252Z,2026-05-29,361,5,0,0,8,9,1,12,4,8,1,0
SF-001022,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-05-29T08:41:16.959Z,2026-05-29T08:42:17.013Z,2026-05-29,1061,5,0,0,8,9,1,37,36,1,0,0
SF-001023,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-05-29T13:27:31.750Z,2026-05-29T13:30:31.903Z,2026-05-29,1347,5,0,0,7,9,2,41,40,1,0,0
SF-001024,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-05-29T22:40:59.727Z,2026-05-29T22:42:59.791Z,2026-05-30,460,6,1,0,8,9,1,22,20,2,0,0
SF-001025,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-05-31T00:04:15.778Z,2026-05-31T00:05:15.828Z,2026-05-31,544,0,1,0,7,9,2,0,0,0,1,1
SF-001026,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-05-31T04:33:29.263Z,2026-05-31T04:34:29.311Z,2026-05-31,813,0,1,0,8,9,1,7,0,7,1,1
SF-001027,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-06-01T09:32:56.051Z,2026-06-01T09:34:56.143Z,2026-06-01,1112,1,0,0,8,9,1,40,38,2,0,0
SF-001028,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-06-01T21:48:32.811Z,2026-06-01T21:49:32.863Z,2026-06-02,408,2,0,0,7,9,2,0,0,0,1,1
SF-001029,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-06-02T01:43:44.280Z,2026-06-02T01:44:44.284Z,2026-06-02,643,2,0,0,8,9,1,13,8,5,1,0
SF-001030,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001244,경기76아4810,2026-06-02T06:10:57.233Z,2026-06-02T06:11:57.287Z,2026-06-02,910,2,0,0,8,9,1,36,34,2,0,0
SF-001031,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000034,경기77바1040,2026-05-29T07:54:14.579Z,2026-05-29T07:55:14.626Z,2026-05-29,1014,5,0,0,8,9,1,35,33,2,0,0
SF-001032,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000034,경기77바1040,2026-05-29T12:14:27.987Z,2026-05-29T12:15:28.047Z,2026-05-29,1274,5,0,0,8,9,1,37,35,2,0,0
SF-001033,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000034,경기77바1040,2026-05-30T09:32:32.859Z,2026-05-30T09:34:32.971Z,2026-05-30,1112,6,1,0,8,9,1,38,34,4,0,0
SF-001034,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000034,경기77바1040,2026-06-01T00:04:54.968Z,2026-06-01T00:06:27.881Z,2026-06-01,544,1,0,0,9,9,0,0,0,0,1,1
SF-001035,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000034,경기77바1040,2026-06-01T04:31:41.144Z,2026-06-01T04:33:41.254Z,2026-06-01,811,1,0,0,7,9,2,27,21,6,0,0
SF-001036,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,234000034,경기77바1040,2026-06-02T04:09:51.251Z,2026-06-02T04:11:51.354Z,2026-06-02,789,2,0,0,7,9,2,24,20,4,0,0
SF-001037,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233000731,경기76아3935,2026-05-28T21:23:02.203Z,2026-05-28T21:24:02.251Z,2026-05-29,383,5,0,0,8,9,1,7,0,7,1,1
SF-001038,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233000731,경기76아3935,2026-05-29T05:23:06.625Z,2026-05-29T05:25:06.735Z,2026-05-29,863,5,0,0,7,9,2,21,19,2,0,0
SF-001039,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233000731,경기76아3935,2026-05-29T09:03:18.085Z,2026-05-29T09:05:18.182Z,2026-05-29,1083,5,0,0,8,9,1,38,37,1,0,0
SF-001040,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233000731,경기76아3935,2026-06-02T03:25:49.149Z,2026-06-02T03:27:49.203Z,2026-06-02,745,2,0,0,7,9,2,20,18,2,0,0
SF-001041,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001334,경기76아3293,2026-05-31T23:20:25.508Z,2026-05-31T23:22:25.612Z,2026-06-01,500,1,0,0,8,9,1,17,15,2,0,0
SF-001042,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001334,경기76아3293,2026-06-01T23:20:44.389Z,2026-06-01T23:22:37.448Z,2026-06-02,500,2,0,0,9,9,0,8,0,8,1,1
SF-001043,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001289,경기73바8654,2026-05-28T21:27:32.407Z,2026-05-28T21:28:02.431Z,2026-05-29,387,5,0,0,8,9,1,7,6,1,1,0
SF-001044,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001289,경기73바8654,2026-06-01T21:30:31.884Z,2026-06-01T21:32:31.995Z,2026-06-02,390,2,0,0,7,9,2,2,0,2,1,1
SF-001045,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001261,경기76아3784,2026-05-31T22:36:29.933Z,2026-05-31T22:38:23.327Z,2026-06-01,456,1,0,0,9,9,0,17,5,12,1,0
SF-001046,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001261,경기76아3784,2026-06-01T22:37:35.241Z,2026-06-01T22:39:35.347Z,2026-06-02,457,2,0,0,8,9,1,11,6,5,1,0
SF-001047,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001620,경기71아8624,2026-05-28T22:04:04.088Z,2026-05-28T22:05:04.119Z,2026-05-29,424,5,0,0,8,9,1,32,27,5,0,0
SF-001048,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001620,경기71아8624,2026-06-01T22:07:33.811Z,2026-06-01T22:08:33.867Z,2026-06-02,427,2,0,0,8,9,1,1,0,1,1,1
SF-001049,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010567,경기79사4500,2026-05-28T22:33:17.351Z,2026-05-28T22:33:35.503Z,2026-05-29,453,5,0,0,9,9,0,0,0,0,1,1
SF-001050,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010567,경기79사4500,2026-06-01T05:15:43.327Z,2026-06-01T05:16:43.372Z,2026-06-01,855,1,0,0,8,9,1,33,31,2,0,0
SF-001051,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010567,경기79사4500,2026-06-01T22:32:35.218Z,2026-06-01T22:34:35.116Z,2026-06-02,452,2,0,0,9,9,0,17,14,3,0,0
SF-001052,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010867,경기77바7416,2026-06-01T22:10:33.975Z,2026-06-01T22:11:34.030Z,2026-06-02,430,2,0,0,7,9,2,0,0,0,1,1
SF-001053,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001622,경기78사7551,2026-05-28T21:52:33.559Z,2026-05-28T21:53:33.602Z,2026-05-29,412,5,0,0,8,9,1,18,16,2,0,0
SF-001054,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001622,경기78사7551,2026-05-31T21:52:21.107Z,2026-05-31T21:53:21.159Z,2026-06-01,412,1,0,0,8,9,1,2,0,2,1,1
SF-001055,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010537,경기73아9057,2026-06-01T21:59:33.406Z,2026-06-01T22:00:33.460Z,2026-06-02,419,2,0,0,7,9,2,0,0,0,1,1
SF-001056,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010775,경기78아6369,2026-06-01T23:31:37.896Z,2026-06-01T23:33:37.983Z,2026-06-02,511,2,0,0,8,9,1,27,22,5,0,0
SF-001057,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001284,경기73사2473,2026-05-28T22:43:35.971Z,2026-05-28T22:45:06.043Z,2026-05-29,463,5,0,0,8,9,1,30,24,6,0,0
SF-001058,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001284,경기73사2473,2026-05-31T22:43:23.595Z,2026-05-31T22:45:23.691Z,2026-06-01,463,1,0,0,7,9,2,28,19,9,0,0
SF-001059,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233001284,경기73사2473,2026-06-01T22:43:35.543Z,2026-06-01T22:45:35.626Z,2026-06-02,463,2,0,0,7,9,2,23,15,8,0,0
SF-001060,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010817,경기79사1429,2026-05-28T21:08:31.523Z,2026-05-28T21:09:31.571Z,2026-05-29,368,5,0,0,8,9,1,14,8,6,1,0
SF-001061,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010817,경기79사1429,2026-05-31T21:08:18.900Z,2026-05-31T21:09:18.956Z,2026-06-01,368,1,0,0,8,9,1,3,0,3,1,1
SF-001062,m4137-dongtan-to-seoul-09-sangrok-gyeongnam,234001622,M4137,이주택지.상록.경남아파트,9,233010817,경기79사1429,2026-06-01T21:08:30.755Z,2026-06-01T21:10:30.859Z,2026-06-02,368,2,0,0,8,9,1,5,0,5,1,1
SF-001063,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-28T08:41:45.331Z,2026-05-28T08:42:45.380Z,2026-05-28,1061,4,0,0,9,10,1,37,29,8,0,0
SF-001064,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-28T23:02:06.819Z,2026-05-28T23:03:06.867Z,2026-05-29,482,5,0,0,9,10,1,4,2,2,1,0
SF-001065,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-29T07:31:13.359Z,2026-05-29T07:33:13.467Z,2026-05-29,991,5,0,0,9,10,1,27,25,2,0,0
SF-001066,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-29T11:30:25.707Z,2026-05-29T11:31:25.758Z,2026-05-29,1230,5,0,0,9,10,1,34,34,0,0,0
SF-001067,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-30T00:05:03.847Z,2026-05-30T00:06:03.899Z,2026-05-30,545,6,1,0,9,10,1,0,0,0,1,1
SF-001068,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-30T08:23:29.421Z,2026-05-30T08:24:29.475Z,2026-05-30,1043,6,1,0,9,10,1,26,21,5,0,0
SF-001069,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-31T06:18:34.266Z,2026-05-31T06:19:34.313Z,2026-05-31,918,0,1,0,9,10,1,19,12,7,0,0
SF-001070,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-05-31T10:27:46.655Z,2026-05-31T10:28:46.703Z,2026-05-31,1167,0,1,0,9,10,1,20,17,3,0,0
SF-001071,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000037,경기77바1044,2026-06-01T12:17:04.181Z,2026-06-01T12:19:04.275Z,2026-06-01,1277,1,0,0,9,10,1,39,37,2,0,0
SF-001072,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000132,경기77바1181,2026-05-28T08:27:14.652Z,2026-05-28T08:28:14.699Z,2026-05-28,1047,4,0,0,9,10,1,37,32,5,0,0
SF-001073,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000132,경기77바1181,2026-05-29T07:17:12.607Z,2026-05-29T07:19:12.707Z,2026-05-29,977,5,0,0,9,10,1,17,16,1,0,0
SF-001074,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000132,경기77바1181,2026-06-01T22:58:41.975Z,2026-06-01T22:59:36.343Z,2026-06-02,478,2,0,0,10,10,0,2,2,0,1,0
SF-001075,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000132,경기77바1181,2026-06-02T03:10:48.467Z,2026-06-02T03:12:48.553Z,2026-06-02,730,2,0,0,9,10,1,25,21,4,0,0
SF-001076,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001245,경기76아4811,2026-05-28T12:43:09.479Z,2026-05-28T12:44:09.527Z,2026-05-28,1303,4,0,0,9,10,1,41,39,2,0,0
SF-001077,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001245,경기76아4811,2026-05-30T03:51:15.463Z,2026-05-30T03:52:15.515Z,2026-05-30,771,6,1,0,9,10,1,0,0,0,1,1
SF-001078,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001245,경기76아4811,2026-05-30T12:21:41.723Z,2026-05-30T12:22:41.779Z,2026-05-30,1281,6,1,0,9,10,1,36,35,1,0,0
SF-001079,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001245,경기76아4811,2026-06-01T07:16:49.438Z,2026-06-01T07:17:49.491Z,2026-06-01,976,1,0,0,9,10,1,33,31,2,0,0
SF-001080,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001247,경기76아4813,2026-05-28T21:48:03.351Z,2026-05-28T21:49:33.416Z,2026-05-29,408,5,0,0,9,10,1,0,0,0,1,1
SF-001081,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010414,경기76아1595,2026-05-29T21:11:55.131Z,2026-05-29T21:12:55.183Z,2026-05-30,371,6,1,0,9,10,1,60,59,1,0,0
SF-001082,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010414,경기76아1595,2026-05-30T20:42:05.547Z,2026-05-30T20:44:05.603Z,2026-05-31,342,0,1,0,9,10,1,64,63,1,0,0
SF-001083,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010414,경기76아1595,2026-05-31T05:09:30.926Z,2026-05-31T05:13:31.135Z,2026-05-31,849,0,1,0,9,10,1,31,29,2,0,0
SF-001084,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010414,경기76아1595,2026-05-31T22:36:29.994Z,2026-05-31T22:37:23.271Z,2026-06-01,456,1,0,0,10,10,0,0,0,0,1,1
SF-001085,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000039,경기77바1049,2026-06-01T07:31:50.132Z,2026-06-01T07:32:50.187Z,2026-06-01,991,1,0,0,9,10,1,35,31,4,0,0
SF-001086,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000036,경기77바1043,2026-05-28T07:17:11.383Z,2026-05-28T07:17:41.407Z,2026-05-28,977,4,0,0,9,10,1,30,28,2,0,0
SF-001087,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000036,경기77바1043,2026-05-28T11:00:51.731Z,2026-05-28T11:01:51.779Z,2026-05-28,1200,4,0,0,9,10,1,38,36,2,0,0
SF-001088,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000036,경기77바1043,2026-05-28T20:20:29.247Z,2026-05-28T20:21:29.297Z,2026-05-29,320,5,0,0,9,10,1,12,9,3,1,0
SF-001089,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000036,경기77바1043,2026-05-30T08:52:30.869Z,2026-05-30T08:53:30.924Z,2026-05-30,1072,6,1,0,9,10,1,17,15,2,0,0
SF-001090,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000036,경기77바1043,2026-05-31T03:00:24.631Z,2026-05-31T03:01:24.687Z,2026-05-31,720,0,1,0,9,10,1,2,2,0,1,0
SF-001091,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000036,경기77바1043,2026-06-01T20:42:29.455Z,2026-06-01T20:43:29.507Z,2026-06-02,342,2,0,0,9,10,1,4,4,0,1,0
SF-001092,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010416,경기76아1597,2026-05-29T03:34:01.039Z,2026-05-29T03:35:01.067Z,2026-05-29,754,5,0,0,9,10,1,37,32,5,0,0
SF-001093,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010416,경기76아1597,2026-05-29T07:46:14.147Z,2026-05-29T07:47:14.203Z,2026-05-29,1006,5,0,0,9,10,1,45,41,4,0,0
SF-001094,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010416,경기76아1597,2026-05-30T03:26:14.167Z,2026-05-30T03:27:14.223Z,2026-05-30,746,6,1,0,9,10,1,0,0,0,1,1
SF-001095,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010416,경기76아1597,2026-05-30T07:32:26.911Z,2026-05-30T07:33:26.963Z,2026-05-30,992,6,1,0,9,10,1,46,44,2,0,0
SF-001096,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010416,경기76아1597,2026-05-30T22:37:11.447Z,2026-05-30T22:38:11.503Z,2026-05-31,457,0,1,0,9,10,1,43,41,2,0,0
SF-001097,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233010416,경기76아1597,2026-05-31T23:21:25.563Z,2026-05-31T23:24:25.714Z,2026-06-01,501,1,0,0,9,10,1,30,25,5,0,0
SF-001098,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-05-28T09:40:18.020Z,2026-05-28T09:41:18.063Z,2026-05-28,1120,4,0,0,9,10,1,34,30,4,0,0
SF-001099,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-05-28T21:55:52.895Z,2026-05-28T21:56:33.748Z,2026-05-29,415,5,0,0,10,10,0,5,5,0,1,0
SF-001100,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-05-30T10:01:34.362Z,2026-05-30T10:03:34.471Z,2026-05-30,1141,6,1,0,9,10,1,34,32,2,0,0
SF-001101,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-05-30T23:35:14.335Z,2026-05-30T23:36:14.383Z,2026-05-31,515,0,1,0,9,10,1,11,11,0,0,0
SF-001102,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-05-31T03:59:27.663Z,2026-05-31T04:00:27.719Z,2026-05-31,779,0,1,0,9,10,1,0,0,0,1,1
SF-001103,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-05-31T22:32:23.103Z,2026-05-31T22:33:23.145Z,2026-06-01,452,1,0,0,9,10,1,0,0,0,1,1
SF-001104,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,234000038,경기77바1048,2026-06-02T03:51:50.343Z,2026-06-02T03:52:50.399Z,2026-06-02,771,2,0,0,9,10,1,23,22,1,0,0
SF-001105,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001244,경기76아4810,2026-05-28T06:15:33.232Z,2026-05-28T06:16:33.279Z,2026-05-28,915,4,0,0,9,10,1,30,23,7,0,0
SF-001106,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001244,경기76아4810,2026-05-28T21:08:01.499Z,2026-05-28T21:09:01.547Z,2026-05-29,368,5,0,0,9,10,1,4,3,1,1,0
SF-001107,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001244,경기76아4810,2026-05-31T21:45:20.735Z,2026-05-31T21:46:20.779Z,2026-06-01,405,1,0,0,9,10,1,0,0,0,1,1
SF-001108,m4137-dongtan-to-seoul-10-dongtan-technovalley,234001622,M4137,동탄테크노벨리(중),10,233001244,경기76아4810,2026-06-01T21:52:48.132Z,2026-06-01T21:53:33.075Z,2026-06-02,412,2,0,0,10,10,0,0,0,0,1,1
